,Horas,LAT,LNG
4450,14:30:00,-20.2585494,-70.1314285
4451,15:30:00,-20.2198336,-70.1414293
4453,13:30:00,-20.2109307,-70.1514957
4454,12:20:00,-20.2256722,-70.1354762
4456,15:44:00,-20.2561121,-70.1309733
4457,17:40:00,-20.2407675,-70.1369893
4459,16:30:00,-20.2795264,-70.1260446
4461,16:30:00,-20.2626251,-70.1247655
4463,13:30:00,-20.2175143,-70.1487674
4464,14:50:00,-20.2184771,-70.1480428
4466,17:25:00,-20.25145,-70.1319383
4468,18:15:00,-20.29172,-70.096833
4470,13:13:00,-20.2778906,-70.0839123
4471,16:00:00,-20.2803806,-70.0798894
4472,16:30:00,-20.2485197,-70.1034382
4476,14:15:00,-20.2356414,-70.1277305
4477,12:20:00,-20.2224134,-70.1492067
4478,13:00:00,-20.2049769,-70.1389206
4480,16:50:00,-20.2248729,-70.1375702
4482,12:30:00,-20.2367544,-70.1474119
4484,13:10:00,-20.2170696,-70.153795
4485,17:45:00,-20.2286417,-70.1437419
4486,16:30:00,-20.2129089,-70.1426252
4488,16:30:00,-20.2380394,-70.1327013
4498,13:40:00,-20.2402494,-70.131756
4499,18:40:00,-20.2447106,-70.1376658
4501,18:15:00,-20.2111906,-70.1384119
4503,15:20:00,-20.2287626,-70.140574
4504,15:15:00,-20.2134898,-70.1310453
4505,15:15:00,-20.2307033,-70.1356692
4511,13:30:00,-20.2403508,-70.1374555
4513,13:15:00,-20.2751843,-70.125346
4515,18:45:00,-20.2351889,-70.1388244
4518,13:00:00,-20.2111121,-70.1399327
4519,12:15:00,-20.2246077,-70.1424417
4520,12:35:00,-20.2199822,-70.1386986
4524,14:55:00,-20.2379738,-70.1288882
4525,17:45:00,-20.2055128,-70.1385279
4531,12:15:00,-20.2110142,-70.1439375
4532,16:00:00,-20.2379358,-70.1322064
4535,14:00:00,-20.2139782,-70.1502769
4542,18:20:00,-20.2839611,-70.1044103
4547,18:45:00,-20.1995892,-70.1355336
4548,16:30:00,-20.2342755,-70.1331426
4550,12:40:00,-20.2527979,-70.1284514
4552,15:50:00,-20.2246077,-70.1424417
4553,17:20:00,-20.2203861,-70.1504462
4554,16:30:00,-20.2334817,-70.1379182
4556,13:00:00,-20.2455677,-70.1374529
4558,13:45:00,-20.2178506,-70.1419968
4559,15:00:00,-20.2257845,-70.1366491
4564,13:10:00,-20.2485799,-70.1307633
4566,12:30:00,-20.219294,-70.150411
4567,15:35:00,-20.2175783,-70.1361277
4569,17:20:00,-20.2511237,-70.1085536
4570,14:50:00,-20.2417381,-70.1341018
4572,12:30:00,-20.2164885,-70.1345466
4574,18:27:00,-20.2673091,-70.1254399
4575,15:00:00,-20.2126575,-70.14924
4581,13:30:00,-20.2686827,-70.0918557
4585,14:30:00,-20.2915389,-70.0952257
4586,19:00:00,-20.237552,-70.1494951
4589,12:30:00,-20.2127063,-70.1338548
4592,17:40:00,-20.2394208,-70.1309246
4597,12:15:00,-20.2156021,-70.1556159
4600,17:48:00,-20.2495013,-70.1345133
4602,13:00:00,-20.2748915,-70.1055632
4603,17:50:00,-20.2719521,-70.1261584
4608,18:30:00,-20.2439744,-70.1390481
4609,14:45:00,-20.2412044,-70.1330995
4610,14:00:00,-20.2048548,-70.1419282
4611,18:00:00,-20.2394749,-70.1403552
4612,18:30:00,-20.25145,-70.1319383
4613,15:30:00,-20.239015,-70.14459
4616,14:00:00,-20.22883,-70.1361964
4617,15:30:00,-20.2226509,-70.1433615
4619,18:00:00,-20.257831,-70.132479
4620,18:05:00,-20.22909,-70.1344354
4622,15:30:00,-20.2629236,-70.1233243
4623,16:30:00,-20.219294,-70.150411
4624,18:25:00,-20.2236518,-70.1423787
4627,16:30:00,-20.2960452,-70.1030738
4629,18:20:00,-20.2942975,-70.1092937
4630,13:50:00,-20.2684158,-70.1085656
4631,15:50:00,-20.2948059,-70.1002076
4632,16:17:00,-20.2700353,-70.1098954
4635,16:30:00,-20.2971826,-70.1068564
4636,18:00:00,-20.2846,-70.0946939
4637,12:20:00,-20.2278732,-70.1309752
4638,12:40:00,-20.210216,-70.1403995
4639,15:00:00,-20.2278732,-70.1309752
4640,18:15:00,-20.2265497,-70.1492862
4642,16:10:00,-20.2517446,-70.132765
4643,16:00:00,-20.290769,-70.1008955
4644,18:25:00,-20.2744701,-70.1064842
4646,18:30:00,-20.2686827,-70.0918557
4647,17:20:00,-20.2564826,-70.1062783
4649,15:30:00,-20.2219834,-70.1395828
4651,17:15:00,-20.2208561,-70.1319844
4653,15:55:00,-20.2186406,-70.1475157
4654,18:10:00,-20.2216013,-70.146812
4657,16:52:00,-20.2495977,-70.1376689
4661,14:10:00,-20.2276843,-70.1402925
4666,17:30:00,-20.275363,-70.0908362
4667,15:35:00,-20.255036,-70.1327603
4668,16:10:00,-20.2631993,-70.1281475
4673,19:00:00,-20.2798817,-70.1298027
4675,12:40:00,-20.2964564,-70.1040258
4677,15:22:00,-20.2686827,-70.0918557
4678,15:45:00,-20.2372968,-70.1436525
4679,17:00:00,-20.275363,-70.0908362
4680,16:39:00,-20.2373108,-70.1421831
4681,13:00:00,-20.2753238,-70.1041001
4683,15:15:00,-20.2666181,-70.1028585
4690,15:00:00,-20.2431573,-70.1421653
4691,14:00:00,-20.257831,-70.132479
4693,18:40:00,-20.2632992,-70.1075913
4694,15:20:00,-20.2756508,-70.0811495
4696,13:15:00,-20.273417,-70.1254825
4699,15:00:00,-20.2186149,-70.1387198
4700,13:00:00,-20.2286569,-70.1471071
4704,18:20:00,-20.2263913,-70.1471015
4706,14:30:00,-20.2164451,-70.1554168
4708,14:00:00,-20.2464764,-70.1283501
4709,15:15:00,-20.2248356,-70.1380641
4710,14:30:00,-20.2104788,-70.1509032
4711,13:00:00,-20.2101275,-70.1325149
4712,14:00:00,-20.2307033,-70.1356692
4713,14:20:00,-20.2088211,-70.1293823
4714,15:00:00,-20.2247382,-70.139754
4715,16:55:00,-20.2250238,-70.1352451
4720,18:30:00,-20.2178068,-70.1430302
4721,13:40:00,-20.2186091,-70.1356109
4723,16:00:00,-20.2208235,-70.1432206
4726,16:30:00,-20.2701428,-70.1084922
4729,13:00:00,-20.2608584,-70.1276117
4734,18:00:00,-20.2109307,-70.1514957
4735,14:55:00,-20.2129089,-70.1426252
4736,19:00:00,-20.2287073,-70.1418764
4737,14:30:00,-20.2292198,-70.1462101
4738,16:40:00,-20.2191438,-70.1385965
4740,18:40:00,-20.254263,-70.125981
4743,12:20:00,-20.240018,-70.1386867
4747,17:00:00,-20.263895,-70.1265817
4749,18:05:00,-20.2424632,-70.1408158
4750,18:05:00,-20.2424632,-70.1408158
4751,18:00:00,-20.2148442,-70.1485433
4753,15:45:00,-20.290769,-70.1008955
4754,13:45:00,-20.2565567,-70.132952
4760,17:45:00,-20.2495998,-70.106074
4763,18:30:00,-20.2309225,-70.1284733
4764,18:30:00,-20.2267431,-70.1397431
4765,16:30:00,-20.2134898,-70.1310453
4766,18:02:00,-20.2181206,-70.1487189
4768,13:45:00,-20.2653529,-70.1013662
4770,12:20:00,-20.2777582,-70.0907546
4771,13:20:00,-20.2143706,-70.1450321
4773,15:40:00,-20.2257613,-70.1371644
4778,14:30:00,-20.2663509,-70.1274684
4783,14:30:00,-20.2379358,-70.1322064
4785,12:05:00,-20.2193748,-70.1322423
4788,17:30:00,-20.2876679,-70.0915211
4789,15:40:00,-20.2688096,-70.0982439
4791,17:00:00,-20.2131041,-70.1328398
4793,17:00:00,-20.2667756,-70.0957141
4794,17:10:00,-20.2275957,-70.1426209
4796,17:50:00,-20.2489683,-70.1278562
4797,13:45:00,-20.2743977,-70.1298803
4799,16:30:00,-20.24027,-70.143504
4800,18:15:00,-20.2409532,-70.1449725
4806,12:30:00,-20.2148442,-70.1485433
4807,17:40:00,-20.2135226,-70.1485122
4808,13:30:00,-20.2236,-70.1434542
4809,16:00:00,-20.2354494,-70.131927
4812,13:00:00,-20.2347855,-70.1422392
4815,16:50:00,-20.2300445,-70.1459692
4817,12:54:00,-20.2199419,-70.1393996
4818,16:50:00,-20.2188278,-70.1436951
4820,13:00:00,-20.2049769,-70.1389206
4822,13:03:00,-20.2127018,-70.1471204
4823,13:00:00,-20.2641919,-70.0987729
4825,13:00:00,-20.291887,-70.097004
4829,16:45:00,-20.2246419,-70.1327822
4832,17:45:00,-20.2145055,-70.1434772
4834,18:45:00,-20.2412044,-70.1330995
4836,13:10:00,-20.25145,-70.1319383
4842,15:50:00,-20.2273547,-70.1350917
4844,17:30:00,-20.214797,-70.1504976
4851,15:00:00,-20.2267447,-70.1426692
4852,13:20:00,-20.2526787,-70.1251728
4855,16:00:00,-20.238604,-70.1427771
4856,16:00:00,-20.2409532,-70.1449725
4857,18:40:00,-20.2201543,-70.1353452
4860,16:50:00,-20.2441837,-70.1409449
4865,18:40:00,-20.2308365,-70.1331028
4868,12:10:00,-20.2226733,-70.1321757
4869,17:15:00,-20.2455677,-70.1374529
4873,16:40:00,-20.2403508,-70.1374555
4878,15:00:00,-20.2394749,-70.1403552
4879,13:45:00,-20.2302848,-70.1337102
4880,18:00:00,-20.2685026,-70.1293773
4882,18:30:00,-20.2537459,-70.133359
4889,16:00:00,-20.2169534,-70.1451921
4893,13:50:00,-20.2431573,-70.1421653
4902,18:45:00,-20.2608584,-70.1276117
4904,18:45:00,-20.2172573,-70.1529207
4910,18:30:00,-20.2386147,-70.13359
4911,14:00:00,-20.2520603,-70.1336539
4917,14:00:00,-20.2482419,-70.1291267
4919,14:30:00,-20.23308,-70.140774
4921,19:00:00,-20.2816823,-70.1010988
4924,13:39:00,-20.255713,-70.1342417
4926,15:40:00,-20.2339266,-70.1396956
4931,17:45:00,-20.2716424,-70.0925683
4935,15:10:00,-20.257345,-70.119528
4937,14:50:00,-20.2366306,-70.1479481
4940,12:49:00,-20.2286417,-70.1437419
4942,13:15:00,-20.2394547,-70.1355163
4948,15:50:00,-20.2311999,-70.1298021
4950,14:05:00,-20.2278732,-70.1309752
4951,18:10:00,-20.2716186,-70.1258922
4952,14:48:00,-20.219285,-70.1443294
4953,16:00:00,-20.2102035,-70.1437948
4955,15:45:00,-20.2626251,-70.1247655
4957,17:50:00,-20.2278732,-70.1309752
4958,12:45:00,-20.2232377,-70.1503391
4959,18:10:00,-20.2405759,-70.1278404
4962,16:00:00,-20.2317464,-70.1357654
4964,14:50:00,-20.2350908,-70.1385641
4967,16:20:00,-20.2244564,-70.145933
4968,12:30:00,-20.2289249,-70.137476
4969,12:35:00,-20.2652172,-70.1029016
4972,18:55:00,-20.2826177,-70.0867623
4977,18:55:00,-20.2442533,-70.1267301
4978,15:35:00,-20.2542691,-70.1314071
4979,15:45:00,-20.2325448,-70.1358294
4981,17:20:00,-20.2512191,-70.1341073
