LAT,LNG,COMUNA,Tipo_Accdt,Fallecidos,Graves,Menos_Grav,Leves,Hora,Año,Fecha,X,Y,COD_REG,FID,CUT,IdAccident
-20.2897057,-70.1064421,ALTO HOSPICIO,COLISION,0,0,0,0,18:00:00,2018,2018/06/26 00:00:00+00,-70.1064421,-20.2897057,1,144,1107,1112351
-20.2901059,-70.1042119,ALTO HOSPICIO,COLISION,0,0,0,0,21:00:00,2018,2018/06/24 00:00:00+00,-70.1042119,-20.2901059,1,145,1107,1112319
-20.2250238,-70.1352451,IQUIQUE,COLISION LATERAL,0,0,0,0,20:15:00,2018,2018/06/28 00:00:00+00,-70.1352451,-20.2250238,1,146,1101,1112322
-20.2897322,-70.1039479,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,20:15:00,2018,2018/06/24 00:00:00+00,-70.1039479,-20.2897322,1,147,1107,1112346
-20.2627822,-70.1044301,ALTO HOSPICIO,COLISION,0,0,0,1,17:00:00,2018,2018/06/27 00:00:00+00,-70.1044301,-20.2627822,1,148,1107,1112352
-20.2737165,-70.1043006,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,1,21:00:00,2018,2018/06/28 00:00:00+00,-70.1043006,-20.2737165,1,149,1107,1112358
-20.2925751,-70.1048736,ALTO HOSPICIO,COLISION,0,1,0,0,22:50:00,2018,2018/06/28 00:00:00+00,-70.1048736,-20.2925751,1,150,1107,1112362
-20.2674345,-70.1023813,ALTO HOSPICIO,COLISION,0,0,0,1,20:00:00,2018,2018/06/29 00:00:00+00,-70.1023813,-20.2674345,1,151,1107,1112371
-20.2646179,-70.1005485,ALTO HOSPICIO,ATROPELLO,0,0,0,1,07:30:00,2018,2018/06/30 00:00:00+00,-70.1005485,-20.2646179,1,152,1107,1112375
-20.2908205,-70.0950785,ALTO HOSPICIO,COLISION,0,0,0,0,14:55:00,2018,2018/06/30 00:00:00+00,-70.0950785,-20.2908205,1,153,1107,1112377
-20.2342003,-70.1460099,IQUIQUE,ATROPELLO,1,0,0,0,01:20:00,2018,2018/07/02 00:00:00+00,-70.1460099,-20.2342003,1,154,1101,1112427
-20.2173901,-70.1534089,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,20:40:00,2018,2018/06/28 00:00:00+00,-70.1534089,-20.2173901,1,155,1101,1112438
-20.2080995,-70.1297933,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,17:20:00,2018,2018/06/28 00:00:00+00,-70.1297933,-20.2080995,1,156,1101,1112446
-20.2308516,-70.1328405,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,15:00:00,2018,2018/06/28 00:00:00+00,-70.1328405,-20.2308516,1,157,1101,1112461
-20.2251061,-70.1498238,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,2,11:00:00,2018,2018/06/29 00:00:00+00,-70.1498238,-20.2251061,1,158,1101,1112659
-20.2227905,-70.1396443,IQUIQUE,COLISION LATERAL,0,0,0,0,17:45:00,2018,2018/06/29 00:00:00+00,-70.1396443,-20.2227905,1,159,1101,1112699
-20.2373067,-70.139562,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,19:00:00,2018,2018/01/09 00:00:00+00,-70.139562,-20.2373067,1,160,1101,1066679
-20.2190716,-70.1393305,IQUIQUE,COLISION LATERAL,0,0,0,0,16:40:00,2018,2018/06/30 00:00:00+00,-70.1393305,-20.2190716,1,161,1101,1113053
-20.2198545,-70.1383825,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,06:20:00,2018,2018/07/01 00:00:00+00,-70.1383825,-20.2198545,1,162,1101,1113250
-20.2193218,-70.1347013,IQUIQUE,COLISION FRONTAL,0,0,0,0,04:20:00,2018,2018/07/02 00:00:00+00,-70.1347013,-20.2193218,1,163,1101,1113303
-20.2325448,-70.1358294,IQUIQUE,COLISION LATERAL,0,0,0,0,13:20:00,2018,2018/07/02 00:00:00+00,-70.1358294,-20.2325448,1,164,1101,1113508
-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,15:55:00,2018,2018/07/02 00:00:00+00,-70.1409449,-20.2441837,1,165,1101,1113538
-20.2865272,-70.1275199,IQUIQUE,COLISION LATERAL,0,0,0,1,19:45:00,2018,2018/07/02 00:00:00+00,-70.1275199,-20.2865272,1,166,1101,1113549
-20.2432316,-70.1385545,IQUIQUE,COLISION FRONTAL,0,0,0,0,12:30:00,2018,2018/07/03 00:00:00+00,-70.1385545,-20.2432316,1,167,1101,1113622
-20.2164697,-70.1358582,IQUIQUE,COLISION LATERAL,0,0,0,0,06:15:00,2018,2018/07/03 00:00:00+00,-70.1358582,-20.2164697,1,168,1101,1113819
-20.2117876,-70.1528536,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,11:30:00,2018,2018/02/19 00:00:00+00,-70.1528536,-20.2117876,1,169,1101,1077048
-20.2658849,-70.1060772,ALTO HOSPICIO,COLISION,0,0,0,0,20:20:00,2018,2018/07/04 00:00:00+00,-70.1060772,-20.2658849,1,170,1107,1113834
-20.2517088,-70.1329937,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,10:00:00,2018,2018/07/04 00:00:00+00,-70.1329937,-20.2517088,1,171,1101,1113842
-20.2248356,-70.1380641,IQUIQUE,COLISION LATERAL,0,0,0,0,13:20:00,2018,2018/07/04 00:00:00+00,-70.1380641,-20.2248356,1,172,1101,1113853
-20.2217183,-70.1444324,IQUIQUE,ATROPELLO,0,0,0,1,19:00:00,2018,2018/07/04 00:00:00+00,-70.1444324,-20.2217183,1,173,1101,1114217
-20.2195518,-70.1467191,IQUIQUE,COLISION LATERAL,0,0,0,0,15:30:00,2018,2018/07/05 00:00:00+00,-70.1467191,-20.2195518,1,174,1101,1114242
-20.2321998,-70.1375756,IQUIQUE,COLISION LATERAL,0,0,0,0,14:20:00,2018,2018/07/05 00:00:00+00,-70.1375756,-20.2321998,1,175,1101,1114259
-20.2603704,-70.1323614,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,06:30:00,2018,2018/07/07 00:00:00+00,-70.1323614,-20.2603704,1,176,1101,1114527
-20.2232761,-70.1513672,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,13:00:00,2018,2018/07/07 00:00:00+00,-70.1513672,-20.2232761,1,177,1101,1114541
-20.2109307,-70.1514957,IQUIQUE,COLISION LATERAL,0,0,0,0,12:00:00,2018,2018/07/07 00:00:00+00,-70.1514957,-20.2109307,1,178,1101,1114556
-20.2286265,-70.1438057,IQUIQUE,COLISION LATERAL,0,0,0,0,21:30:00,2018,2018/07/08 00:00:00+00,-70.1438057,-20.2286265,1,179,1101,1114637
-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,14:00:00,2018,2018/07/09 00:00:00+00,-70.1409449,-20.2441837,1,180,1101,1114706
-20.2245156,-70.150433,IQUIQUE,ATROPELLO,0,0,0,1,09:50:00,2018,2018/07/09 00:00:00+00,-70.150433,-20.2245156,1,181,1101,1114722
-20.2226052,-70.1521698,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,16:34:00,2018,2018/07/09 00:00:00+00,-70.1521698,-20.2226052,1,182,1101,1114800
-20.2049594,-70.1369206,IQUIQUE,COLISION LATERAL,0,0,0,0,17:24:00,2018,2018/07/09 00:00:00+00,-70.1369206,-20.2049594,1,183,1101,1114896
-20.2213589,-70.1504909,IQUIQUE,COLISION LATERAL,0,0,0,3,18:10:00,2018,2018/07/09 00:00:00+00,-70.1504909,-20.2213589,1,184,1101,1115139
-20.2139782,-70.1502769,IQUIQUE,COLISION LATERAL,0,0,0,0,16:55:00,2018,2018/07/09 00:00:00+00,-70.1502769,-20.2139782,1,185,1101,1115143
-20.2402494,-70.131756,IQUIQUE,COLISION LATERAL,0,0,0,2,22:00:00,2018,2018/07/11 00:00:00+00,-70.131756,-20.2402494,1,186,1101,1115350
-20.2443662,-70.129305,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,07:20:00,2018,2018/07/12 00:00:00+00,-70.129305,-20.2443662,1,187,1101,1115596
-20.2086726,-70.1445818,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,11:25:00,2018,2018/07/12 00:00:00+00,-70.1445818,-20.2086726,1,188,1101,1115612
-20.2934495,-70.0914966,ALTO HOSPICIO,VOLCADURA,0,0,2,0,16:20:00,2018,2018/07/06 00:00:00+00,-70.0914966,-20.2934495,1,189,1107,1115714
-20.2816823,-70.1010988,ALTO HOSPICIO,COLISION,0,0,0,0,08:00:00,2018,2018/07/09 00:00:00+00,-70.1010988,-20.2816823,1,190,1107,1115935
-20.2612165,-70.1015553,ALTO HOSPICIO,VOLCADURA,0,0,0,0,18:30:00,2018,2018/07/09 00:00:00+00,-70.1015553,-20.2612165,1,191,1107,1115939
-20.2686722,-70.1049169,ALTO HOSPICIO,ATROPELLO,0,0,0,1,21:50:00,2018,2018/07/10 00:00:00+00,-70.1049169,-20.2686722,1,192,1107,1115945
-20.2637153,-70.0986734,ALTO HOSPICIO,ATROPELLO,0,0,0,2,16:10:00,2018,2018/07/10 00:00:00+00,-70.0986734,-20.2637153,1,193,1107,1115955
-20.2758207,-70.1041298,ALTO HOSPICIO,ATROPELLO,0,0,1,0,20:00:00,2018,2018/07/10 00:00:00+00,-70.1041298,-20.2758207,1,194,1107,1115958
-20.2930606,-70.1229349,IQUIQUE,CHOQUE LATERAL,0,0,0,0,00:50:00,2018,2018/07/16 00:00:00+00,-70.1229349,-20.2930606,1,195,1101,1116266
-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,1,10:10:00,2018,2018/07/12 00:00:00+00,-70.1409449,-20.2441837,1,196,1101,1116030
-20.2478923,-70.1368759,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,10:30:00,2018,2018/07/13 00:00:00+00,-70.1368759,-20.2478923,1,197,1101,1116040
-20.2391737,-70.1417897,IQUIQUE,COLISION LATERAL,0,0,0,2,13:05:00,2018,2018/07/14 00:00:00+00,-70.1417897,-20.2391737,1,198,1101,1116182
-20.2662836,-70.127618,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,17:00:00,2018,2018/07/16 00:00:00+00,-70.127618,-20.2662836,1,199,1101,1116233
-20.2331227,-70.1281673,IQUIQUE,COLISION LATERAL,0,0,0,0,15:45:00,2018,2018/07/16 00:00:00+00,-70.1281673,-20.2331227,1,200,1101,1116259
-20.2279008,-70.1354882,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,22:30:00,2018,2018/07/16 00:00:00+00,-70.1354882,-20.2279008,1,201,1101,1116287
-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,18:30:00,2018,2018/07/18 00:00:00+00,-70.1409449,-20.2441837,1,202,1101,1116841
-20.2173173,-70.1348591,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,08:45:00,2018,2018/07/19 00:00:00+00,-70.1348591,-20.2173173,1,203,1101,1116958
-20.2117876,-70.1528536,IQUIQUE,COLISION LATERAL,0,1,0,2,08:30:00,2018,2018/07/19 00:00:00+00,-70.1528536,-20.2117876,1,204,1101,1117201
-20.2139213,-70.151366,IQUIQUE,CHOQUE LATERAL,0,0,0,0,00:10:00,2018,2018/07/20 00:00:00+00,-70.151366,-20.2139213,1,205,1101,1117205
-20.2279008,-70.1354882,IQUIQUE,COLISION LATERAL,0,0,0,0,21:30:00,2018,2018/07/22 00:00:00+00,-70.1354882,-20.2279008,1,206,1101,1117310
-20.2212514,-70.1355322,IQUIQUE,ATROPELLO,0,0,0,1,18:20:00,2018,2018/07/22 00:00:00+00,-70.1355322,-20.2212514,1,207,1101,1117312
-20.2289498,-70.1369628,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,11:30:00,2018,2018/07/23 00:00:00+00,-70.1369628,-20.2289498,1,208,1101,1117578
-20.2193218,-70.1347013,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,15:30:00,2018,2018/07/23 00:00:00+00,-70.1347013,-20.2193218,1,209,1101,1117593
-20.2201278,-70.1361812,IQUIQUE,COLISION LATERAL,0,0,0,0,10:58:00,2018,2018/07/23 00:00:00+00,-70.1361812,-20.2201278,1,210,1101,1117611
-20.2137319,-70.1532418,IQUIQUE,CHOQUE LATERAL,0,0,0,0,13:15:00,2018,2018/07/23 00:00:00+00,-70.1532418,-20.2137319,1,211,1101,1117617
-20.2609296,-70.1277043,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,20:50:00,2018,2018/07/23 00:00:00+00,-70.1277043,-20.2609296,1,212,1101,1118054
-20.2181507,-70.1361591,IQUIQUE,COLISION LATERAL,0,0,1,2,16:10:00,2018,2018/07/23 00:00:00+00,-70.1361591,-20.2181507,1,213,1101,1118068
-20.2224028,-70.1348585,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,21:30:00,2018,2018/07/24 00:00:00+00,-70.1348585,-20.2224028,1,214,1101,1118082
-20.225624,-70.1425042,IQUIQUE,COLISION LATERAL,0,0,0,2,08:10:00,2018,2018/07/25 00:00:00+00,-70.1425042,-20.225624,1,215,1101,1118268
-20.2325448,-70.1358294,IQUIQUE,COLISION LATERAL,0,0,0,1,14:10:00,2018,2018/07/25 00:00:00+00,-70.1358294,-20.2325448,1,216,1101,1118276
-20.2615186,-70.0953468,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,17:50:00,2018,2018/07/16 00:00:00+00,-70.0953468,-20.2615186,1,217,1107,1118476
-20.2638985,-70.1041476,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,19:45:00,2018,2018/07/17 00:00:00+00,-70.1041476,-20.2638985,1,218,1107,1118480
-20.2192287,-70.1515497,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,12:00:00,2018,2018/07/26 00:00:00+00,-70.1515497,-20.2192287,1,219,1101,1118573
-20.2560147,-70.1059327,ALTO HOSPICIO,COLISION,0,0,0,2,13:45:00,2018,2018/07/22 00:00:00+00,-70.1059327,-20.2560147,1,220,1107,1118591
-20.2777582,-70.0907546,ALTO HOSPICIO,ATROPELLO,0,0,0,1,17:10:00,2018,2018/07/23 00:00:00+00,-70.0907546,-20.2777582,1,221,1107,1118616
-20.239147,-70.132401,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,21:00:00,2018,2018/07/26 00:00:00+00,-70.132401,-20.239147,1,222,1101,1118666
-20.2297027,-70.132651,IQUIQUE,COLISION LATERAL,0,0,0,0,12:50:00,2018,2018/07/26 00:00:00+00,-70.132651,-20.2297027,1,223,1101,1118676
-20.2307248,-70.1356851,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,22:50:00,2018,2018/07/26 00:00:00+00,-70.1356851,-20.2307248,1,224,1101,1118690
-20.2307248,-70.1356851,IQUIQUE,COLISION LATERAL,0,0,0,1,15:20:00,2018,2018/07/26 00:00:00+00,-70.1356851,-20.2307248,1,225,1101,1118695
-20.214656,-70.1418301,IQUIQUE,COLISION LATERAL,0,0,0,0,13:30:00,2018,2018/07/26 00:00:00+00,-70.1418301,-20.214656,1,226,1101,1118722
-20.2208561,-70.1319844,IQUIQUE,COLISION LATERAL,0,0,0,0,16:40:00,2018,2018/07/27 00:00:00+00,-70.1319844,-20.2208561,1,227,1101,1118877
-20.2343863,-70.1376258,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,14:20:00,2018,2018/07/27 00:00:00+00,-70.1376258,-20.2343863,1,228,1101,1118881
-20.2307894,-70.1306474,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,04:50:00,2018,2018/07/28 00:00:00+00,-70.1306474,-20.2307894,1,229,1101,1118919
-20.2796226,-70.125655,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,05:00:00,2018,2018/07/28 00:00:00+00,-70.125655,-20.2796226,1,230,1101,1118921
-20.2208561,-70.1319844,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,17:00:00,2018,2018/07/28 00:00:00+00,-70.1319844,-20.2208561,1,231,1101,1118926
-20.2048845,-70.131308,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,15:00:00,2018,2018/07/28 00:00:00+00,-70.131308,-20.2048845,1,232,1101,1118927
-20.2105895,-70.1469306,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,01:20:00,2018,2018/07/28 00:00:00+00,-70.1469306,-20.2105895,1,233,1101,1118978
-20.2212884,-70.1347762,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,01:30:00,2018,2018/07/28 00:00:00+00,-70.1347762,-20.2212884,1,234,1101,1119140
-20.2093046,-70.151505,IQUIQUE,ATROPELLO,0,0,2,1,21:00:00,2018,2018/07/28 00:00:00+00,-70.151505,-20.2093046,1,235,1101,1119177
-20.2278732,-70.1309752,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,10:14:00,2018,2018/07/29 00:00:00+00,-70.1309752,-20.2278732,1,236,1101,1119194
-20.2143706,-70.1450321,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,14:00:00,2018,2018/06/29 00:00:00+00,-70.1450321,-20.2143706,1,237,1101,1119254
-20.2638522,-70.0990065,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:00:00,2018,2018/07/29 00:00:00+00,-70.0990065,-20.2638522,1,238,1107,1119714
-20.2556984,-70.1070161,ALTO HOSPICIO,COLISION LATERAL,0,0,0,0,10:00:00,2018,2018/07/29 00:00:00+00,-70.1070161,-20.2556984,1,239,1107,1119939
-20.2167769,-70.1548301,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,16:00:00,2018,2018/07/30 00:00:00+00,-70.1548301,-20.2167769,1,240,1101,1120233
-20.2507163,-70.1279013,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,09:00:00,2018,2018/12/26 00:00:00+00,-70.1279013,-20.2507163,1,241,1101,1156312
-20.2871439,-70.1280914,IQUIQUE,COLISION LATERAL,0,1,0,0,19:30:00,2018,2018/07/30 00:00:00+00,-70.1280914,-20.2871439,1,242,1101,1120269
-20.2379738,-70.1288882,IQUIQUE,COLISION LATERAL,0,0,0,2,07:30:00,2018,2018/07/31 00:00:00+00,-70.1288882,-20.2379738,1,243,1101,1120322
-20.2777582,-70.0907546,ALTO HOSPICIO,ATROPELLO,0,0,0,1,11:30:00,2018,2018/07/31 00:00:00+00,-70.0907546,-20.2777582,1,244,1107,1120334
-20.2194313,-70.1489375,IQUIQUE,COLISION LATERAL,0,0,0,0,14:45:00,2018,2018/07/31 00:00:00+00,-70.1489375,-20.2194313,1,245,1101,1120352
-20.2181701,-70.1551829,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:30:00,2018,2018/08/01 00:00:00+00,-70.1551829,-20.2181701,1,246,1101,1120606
-20.226501,-70.1446436,IQUIQUE,COLISION FRONTAL,0,0,0,1,00:50:00,2018,2018/08/02 00:00:00+00,-70.1446436,-20.226501,1,247,1101,1121330
-20.212405,-70.1447866,IQUIQUE,COLISION FRONTAL,0,0,0,1,13:15:00,2018,2018/01/10 00:00:00+00,-70.1447866,-20.212405,1,248,1101,1066980
-20.2233371,-70.1492636,IQUIQUE,COLISION LATERAL,0,0,0,0,07:55:00,2018,2018/08/02 00:00:00+00,-70.1492636,-20.2233371,1,249,1101,1121375
-20.2191966,-70.1529769,IQUIQUE,CHOQUE POSTERIOR/LADO,0,0,0,0,13:20:00,2018,2018/08/03 00:00:00+00,-70.1529769,-20.2191966,1,250,1101,1121412
-20.219616,-70.1454426,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,15:19:00,2018,2018/08/03 00:00:00+00,-70.1454426,-20.219616,1,251,1101,1121419
-20.2297799,-70.1307042,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,11:25:00,2018,2018/08/03 00:00:00+00,-70.1307042,-20.2297799,1,252,1101,1121429
-20.2239835,-70.135173,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,02:00:00,2018,2018/08/03 00:00:00+00,-70.135173,-20.2239835,1,253,1101,1121438
-20.2247382,-70.139754,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,05:00:00,2018,2018/08/04 00:00:00+00,-70.139754,-20.2247382,1,254,1101,1121609
-20.2416754,-70.1438746,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,05:00:00,2018,2018/08/04 00:00:00+00,-70.1438746,-20.2416754,1,255,1101,1121620
-20.2335765,-70.136325,IQUIQUE,CHOQUE FRONTAL,0,0,1,1,07:00:00,2018,2018/08/04 00:00:00+00,-70.136325,-20.2335765,1,256,1101,1121630
-20.2114919,-70.1486844,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,11:00:00,2018,2018/12/28 00:00:00+00,-70.1486844,-20.2114919,1,257,1101,1157133
-20.2351843,-70.1472318,IQUIQUE,COLISION LATERAL,0,0,0,0,02:45:00,2018,2018/08/05 00:00:00+00,-70.1472318,-20.2351843,1,258,1101,1121753
-20.2109307,-70.1514957,IQUIQUE,COLISION LATERAL,0,0,0,0,13:00:00,2018,2018/08/06 00:00:00+00,-70.1514957,-20.2109307,1,259,1101,1121973
-20.2690726,-70.1263225,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,18:30:00,2018,2018/08/06 00:00:00+00,-70.1263225,-20.2690726,1,260,1101,1122088
-20.2240428,-70.1370483,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:55:00,2018,2018/08/08 00:00:00+00,-70.1370483,-20.2240428,1,261,1101,1122669
-20.2215553,-70.147656,IQUIQUE,COLISION LATERAL,0,0,0,0,08:18:00,2018,2018/08/07 00:00:00+00,-70.147656,-20.2215553,1,262,1101,1122624
-20.2608584,-70.1276117,IQUIQUE,COLISION FRONTAL,0,0,0,0,07:45:00,2018,2018/08/07 00:00:00+00,-70.1276117,-20.2608584,1,263,1101,1122633
-20.2080165,-70.1430439,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,16:00:00,2018,2018/08/07 00:00:00+00,-70.1430439,-20.2080165,1,264,1101,1122635
-20.211089,-70.1363724,IQUIQUE,ATROPELLO,0,0,0,0,17:30:00,2018,2018/08/07 00:00:00+00,-70.1363724,-20.211089,1,265,1101,1122638
-20.2121701,-70.1513327,IQUIQUE,CHOQUE LATERAL,0,0,1,1,09:15:00,2018,2018/08/07 00:00:00+00,-70.1513327,-20.2121701,1,266,1101,1122658
-20.2163207,-70.1391357,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,1,07:30:00,2018,2018/08/08 00:00:00+00,-70.1391357,-20.2163207,1,267,1101,1122683
-20.268299,-70.1018888,ALTO HOSPICIO,COLISION,0,0,0,0,16:30:00,2018,2018/08/01 00:00:00+00,-70.1018888,-20.268299,1,268,1107,1122728
-20.2897322,-70.1039479,ALTO HOSPICIO,ATROPELLO,0,0,1,0,21:00:00,2018,2018/08/01 00:00:00+00,-70.1039479,-20.2897322,1,269,1107,1122729
-20.2495998,-70.106074,ALTO HOSPICIO,COLISION,0,1,0,0,13:40:00,2018,2018/08/03 00:00:00+00,-70.106074,-20.2495998,1,270,1107,1122736
-20.2579189,-70.1051311,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,02:00:00,2018,2018/08/05 00:00:00+00,-70.1051311,-20.2579189,1,271,1107,1122741
-20.2606688,-70.1025168,ALTO HOSPICIO,COLISION,0,0,0,1,16:35:00,2018,2018/08/07 00:00:00+00,-70.1025168,-20.2606688,1,272,1107,1122743
-20.2516165,-70.1258619,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,18:50:00,2018,2018/08/08 00:00:00+00,-70.1258619,-20.2516165,1,273,1101,1122745
-20.2176792,-70.1347015,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,16:30:00,2018,2018/08/09 00:00:00+00,-70.1347015,-20.2176792,1,274,1101,1122746
-20.2169534,-70.1451921,IQUIQUE,COLISION PERPENDICULAR,0,0,0,0,08:45:00,2018,2018/08/10 00:00:00+00,-70.1451921,-20.2169534,1,275,1101,1122751
-20.265745,-70.1060396,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,05:50:00,2018,2018/08/12 00:00:00+00,-70.1060396,-20.265745,1,276,1107,1123103
-20.2154685,-70.1519526,IQUIQUE,COLISION LATERAL,0,0,0,2,21:00:00,2018,2018/08/11 00:00:00+00,-70.1519526,-20.2154685,1,277,1101,1123327
-20.2996325,-70.1083457,ALTO HOSPICIO,COLISION LATERAL,0,0,0,0,16:55:00,2018,2018/08/12 00:00:00+00,-70.1083457,-20.2996325,1,278,1107,1123370
-20.2154685,-70.1519526,IQUIQUE,COLISION LATERAL,0,0,0,0,22:00:00,2018,2018/08/12 00:00:00+00,-70.1519526,-20.2154685,1,279,1101,1123486
-20.2140744,-70.1463445,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,0,0,0,0,18:00:00,2018,2018/08/14 00:00:00+00,-70.1463445,-20.2140744,1,280,1101,1123626
-20.2227166,-70.1417354,IQUIQUE,COLISION LATERAL,0,0,0,0,15:05:00,2018,2018/08/14 00:00:00+00,-70.1417354,-20.2227166,1,281,1101,1123637
-20.258204,-70.13157,IQUIQUE,COLISION LATERAL,0,0,0,0,04:15:00,2018,2018/08/15 00:00:00+00,-70.13157,-20.258204,1,282,1101,1123656
-20.2597791,-70.1298651,IQUIQUE,VOLCADURA,1,0,0,0,06:00:00,2018,2018/08/15 00:00:00+00,-70.1298651,-20.2597791,1,283,1101,1123865
-20.2441837,-70.1409449,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,11:30:00,2018,2018/08/16 00:00:00+00,-70.1409449,-20.2441837,1,284,1101,1124053
-20.2081549,-70.1426093,IQUIQUE,COLISION LATERAL,0,0,0,0,10:00:00,2018,2018/08/17 00:00:00+00,-70.1426093,-20.2081549,1,285,1101,1124054
-20.2076006,-70.1438554,IQUIQUE,COLISION LATERAL,0,0,0,0,10:50:00,2018,2018/08/17 00:00:00+00,-70.1438554,-20.2076006,1,286,1101,1124055
-20.2441837,-70.1409449,IQUIQUE,COLISION LATERAL,0,0,0,0,14:00:00,2018,2018/08/17 00:00:00+00,-70.1409449,-20.2441837,1,287,1101,1124057
-20.2213589,-70.1504909,IQUIQUE,COLISION LATERAL,0,0,0,1,22:10:00,2018,2018/08/17 00:00:00+00,-70.1504909,-20.2213589,1,288,1101,1124064
-20.223043,-70.1515888,IQUIQUE,COLISION LATERAL,0,0,0,0,18:15:00,2018,2018/08/18 00:00:00+00,-70.1515888,-20.223043,1,289,1101,1124074
-20.2441837,-70.1409449,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,21:20:00,2018,2018/08/18 00:00:00+00,-70.1409449,-20.2441837,1,290,1101,1124083
-20.226475,-70.1352834,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,13:20:00,2018,2018/08/18 00:00:00+00,-70.1352834,-20.226475,1,291,1101,1124109
-20.2441837,-70.1409449,IQUIQUE,CHOQUE LADO/FRENTE,0,0,0,0,04:30:00,2018,2018/08/19 00:00:00+00,-70.1409449,-20.2441837,1,292,1101,1124122
-20.2330221,-70.1368235,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,15:00:00,2018,2018/08/31 00:00:00+00,-70.1368235,-20.2330221,1,293,1101,1127475
-20.250854,-70.1369581,IQUIQUE,COLISION LATERAL,0,2,0,0,23:45:00,2018,2018/08/26 00:00:00+00,-70.1369581,-20.250854,1,294,1101,1126010
